Entry,RecordType,Data,SourceFolders
ogs.google.com,1,142.250.66.78,rotation-2026-02-13
ogs.google.com,1,142.250.77.14,rotation-2026-02-25
ogs.google.com,1,64.233.170.100,rotation-2026-02-13
ogs.google.com,1,64.233.170.101,rotation-2026-02-13
ogs.google.com,1,64.233.170.102,rotation-2026-02-13
ogs.google.com,1,64.233.170.113,rotation-2026-02-13
ogs.google.com,1,64.233.170.138,rotation-2026-02-13
ogs.google.com,1,64.233.170.139,rotation-2026-02-13
ogs.google.com,5,www3.l.google.com,rotation-1; rotation-2026-02-13; rotation-2026-02-22-chrome; rotation-2026-02-25
oidc.104.com.tw,1,104.18.8.226,rotation-2026-02-25
oidc.104.com.tw,1,104.18.9.226,rotation-2026-02-25
oidc.104.com.tw,5,oidc.104.com.tw.cdn.cloudflare.net,rotation-2026-02-25
ojs.aaai.org,1,208.70.245.162,rotation-2026-02-25
onedrive.live.com,1,13.107.137.11,rotation-1
onedrive.live.com,1,13.107.139.11,rotation-1
onedrive.live.com,1,150.171.41.11,rotation-2026-02-25
onedrive.live.com,1,150.171.43.11,rotation-2026-02-25
onedrive.live.com,5,dual-spov-0006.spov-dc-msedge.net,rotation-2026-02-25
onedrive.live.com,5,dual-spov-0006.spov-msedge.net,rotation-1
onedrive.live.com,5,odwebpl.trafficmanager.net.dual-spov-0006.spov-msedge.net,rotation-1; rotation-2026-02-25
oneocsp.microsoft.com,1,204.79.197.203,rotation-2026-02-13; rotation-2026-02-25
oneocsp.microsoft.com,5,a-0003.a-msedge.net,rotation-2026-02-13; rotation-2026-02-25
oneocsp.microsoft.com,5,oneocsp-microsoft-com.a-0003.a-msedge.net,rotation-2026-02-13; rotation-2026-02-25
optimizationguide-pa.googleapis.com,1,216.239.32.223,rotation-2026-02-22-chrome; rotation-2026-02-25
optimizationguide-pa.googleapis.com,1,216.239.34.223,rotation-2026-02-22-chrome; rotation-2026-02-25
optimizationguide-pa.googleapis.com,1,216.239.36.223,rotation-2026-02-22-chrome; rotation-2026-02-25
optimizationguide-pa.googleapis.com,1,216.239.38.223,rotation-2026-02-22-chrome; rotation-2026-02-25
outlook.office.com,1,40.104.20.50,rotation-2026-02-25
outlook.office.com,1,40.104.21.50,rotation-2026-02-25
outlook.office.com,1,40.104.21.66,rotation-2026-02-25
outlook.office.com,1,40.104.21.82,rotation-2026-02-25
outlook.office.com,5,TPE-efz.ms-acdc.office.com,rotation-2026-02-25
outlook.office.com,5,ooc-g2.tm-4.office.com,rotation-2026-02-25
outlook.office.com,5,outlook.ms-acdc.office.com,rotation-2026-02-25
outlook.office.com,5,outlook.office365.com,rotation-2026-02-25
outlook.office.com,5,substrate.office.com,rotation-2026-02-25
owl.officeapps.live.com,1,52.108.8.12,rotation-1
owl.officeapps.live.com,1,52.108.9.12,rotation-1
owl.officeapps.live.com,5,owl.wac.trafficmanager.net.wac-0003.wac-dc-msedge.net.wac-0003.wac-msedge.net,rotation-1
owl.officeapps.live.com,5,wac-0003.wac-msedge.net,rotation-1
pagead2.googlesyndication.com,,142.250.204.34,rotation-0
pagead2.googlesyndication.com,1,142.250.204.34,rotation-1
partner.googleadservices.com,,142.250.204.34,rotation-0; rotation-1
passwordsleakcheck-pa.googleapis.com,1,142.250.196.202,rotation-2026-02-25
passwordsleakcheck-pa.googleapis.com,1,142.250.198.74,rotation-2026-02-25
passwordsleakcheck-pa.googleapis.com,1,142.250.204.42,rotation-2026-02-25
passwordsleakcheck-pa.googleapis.com,1,142.250.66.74,rotation-2026-02-25
passwordsleakcheck-pa.googleapis.com,1,142.250.77.10,rotation-2026-02-25
pay.google.com,1,74.125.203.92,rotation-2026-02-25
pbs.twimg.com,1,199.232.112.159,rotation-2026-02-25
pbs.twimg.com,5,dualstack.twimg.twitter.map.fastly.net,rotation-2026-02-25
pchome24h.api.useinsider.com,1,162.159.133.61,rotation-2026-02-25
pchome24h.api.useinsider.com,1,162.159.134.61,rotation-2026-02-25
pda.104.com.tw,1,104.18.8.226,rotation-2026-02-25
pda.104.com.tw,1,104.18.9.226,rotation-2026-02-25
pda.104.com.tw,5,pda.104.com.tw.cdn.cloudflare.net,rotation-2026-02-25
people-pa.clients6.google.com,1,142.250.204.42,rotation-1
peoplestack-pa.clients6.google.com,1,142.250.196.202,rotation-1; rotation-2026-02-13; rotation-2026-02-25
peoplestack-pa.clients6.google.com,1,142.250.198.74,rotation-1; rotation-2026-02-13; rotation-2026-02-25
peoplestack-pa.clients6.google.com,1,142.250.204.42,rotation-2026-02-13; rotation-2026-02-25
peoplestack-pa.clients6.google.com,1,142.251.12.95,rotation-2026-02-13
peoplestack-pa.clients6.google.com,1,74.125.130.95,rotation-2026-02-13
peoplestack-pa.clients6.google.com,1,74.125.200.95,rotation-2026-02-13
peoplestackwebexperiments-pa.clients6.google.com,1,142.250.196.202,rotation-1
peoplestackwebexperiments-pa.clients6.google.com,1,142.250.198.74,rotation-2026-02-13; rotation-2026-02-25
peoplestackwebexperiments-pa.clients6.google.com,1,142.250.66.74,rotation-2026-02-13
peoplestackwebexperiments-pa.clients6.google.com,1,142.250.77.10,rotation-2026-02-13
peoplestackwebexperiments-pa.clients6.google.com,1,172.217.70.95,rotation-2026-02-13
pixel.rubiconproject.com,1,69.173.158.64,rotation-2026-02-25
pixel.rubiconproject.com,5,pixel.rubiconproject.net.akadns.net,rotation-2026-02-25
plausible.io,1,192.169.120.162,rotation-2026-02-25
play.google.com,1,142.250.196.206,rotation-0; rotation-1; rotation-2026-02-13; rotation-2026-02-22-chrome; rotation-2026-02-25
play.google.com,1,142.250.198.78,rotation-1; rotation-2026-02-22-chrome; rotation-2026-02-25
play.google.com,1,142.250.204.46,rotation-1; rotation-2026-02-13; rotation-2026-02-22-chrome; rotation-2026-02-25
play.google.com,1,142.250.66.78,rotation-1; rotation-2026-02-25
play.google.com,1,142.250.77.14,rotation-1; rotation-2026-02-22-chrome; rotation-2026-02-25
play.google.com,1,74.125.200.100,rotation-2026-02-13
play.google.com,1,74.125.200.101,rotation-2026-02-13
play.google.com,1,74.125.200.102,rotation-2026-02-13
play.google.com,1,74.125.200.113,rotation-2026-02-13
play.google.com,1,74.125.200.138,rotation-2026-02-13
play.google.com,1,74.125.200.139,rotation-2026-02-13
play.google.com,1,74.125.24.100,rotation-2026-02-13
play.google.com,1,74.125.24.101,rotation-2026-02-13
play.google.com,1,74.125.24.102,rotation-2026-02-13
play.google.com,1,74.125.24.113,rotation-2026-02-13
play.google.com,1,74.125.24.138,rotation-2026-02-13
play.google.com,1,74.125.24.139,rotation-2026-02-13
player.vimeo.com,1,162.159.128.61,rotation-2026-02-25
player.vimeo.com,1,162.159.138.60,rotation-2026-02-25
player.vimeo.com,5,player.vimeo.com.cdn.cloudflare.net,rotation-2026-02-25
portal.office.com,1,150.171.73.13,rotation-2026-02-25
portal.office.com,1,150.171.74.13,rotation-2026-02-25
portal.office.com,5,admin-portal.office.com,rotation-2026-02-25
portal.office.com,5,bx-0004.bx-msedge.net,rotation-2026-02-25
portal.office.com,5,m365adminportal-prod-defaultgeo.trafficmanager.net,rotation-2026-02-25
powerpoint-telemetry.officeapps.live.com,1,52.108.186.4,rotation-2026-02-25
powerpoint-telemetry.officeapps.live.com,1,52.108.42.5,rotation-2026-02-25
powerpoint-telemetry.officeapps.live.com,1,52.108.68.33,rotation-2026-02-25
powerpoint-telemetry.officeapps.live.com,1,52.108.78.27,rotation-2026-02-25
powerpoint-telemetry.officeapps.live.com,5,pgtca1-powerpoint-telemetry-vip.officeapps.live.com,rotation-2026-02-25
powerpoint-telemetry.officeapps.live.com,5,pgtsg1-powerpoint-telemetry-vip.officeapps.live.com,rotation-2026-02-25
powerpoint-telemetry.officeapps.live.com,5,pgtus1-powerpoint-telemetry-vip.officeapps.live.com,rotation-2026-02-25
powerpoint-telemetry.officeapps.live.com,5,pgtus3-powerpoint-telemetry-vip.officeapps.live.com,rotation-2026-02-25
powerpoint-telemetry.officeapps.live.com,5,powerpoint-telemetry.wac.trafficmanager.net,rotation-2026-02-25
powerpoint.cloud.microsoft,1,52.108.8.12,rotation-2026-02-25
powerpoint.cloud.microsoft,1,52.108.9.12,rotation-2026-02-25
powerpoint.cloud.microsoft,5,m365homepages.wac.trafficmanager.net.wac-0003.wac-dc-msedge.net.wac-0003.wac-msedge.net,rotation-2026-02-25
powerpoint.cloud.microsoft,5,wac-0003.wac-msedge.net,rotation-2026-02-25
powerpoint.officeapps.live.com,1,52.108.8.12,rotation-2026-02-25
powerpoint.officeapps.live.com,1,52.108.9.12,rotation-2026-02-25
powerpoint.officeapps.live.com,5,powerpoint-geo.wac.trafficmanager.net,rotation-2026-02-25
powerpoint.officeapps.live.com,5,powerpoint.wac.trafficmanager.net.wac-0003.wac-dc-msedge.net.wac-0003.wac-msedge.net,rotation-2026-02-25
powerpoint.officeapps.live.com,5,wac-0003.wac-msedge.net,rotation-2026-02-25
print.vitalsource.com,1,104.19.189.84,rotation-2026-02-13
print.vitalsource.com,1,104.19.190.84,rotation-2026-02-13
prism.app-us1.com,1,104.17.31.174,rotation-2026-02-13
prism.app-us1.com,1,104.18.128.216,rotation-2026-02-13
privacyportal-de.onetrust.com,1,104.18.32.137,rotation-2026-02-25
privacyportal-de.onetrust.com,1,172.64.155.119,rotation-2026-02-25
private-us-east-1.manuscdn.com,1,3.169.137.106,rotation-2026-02-25
private-us-east-1.manuscdn.com,1,3.169.137.38,rotation-2026-02-25
private-us-east-1.manuscdn.com,1,3.169.137.54,rotation-2026-02-25
private-us-east-1.manuscdn.com,1,3.169.137.83,rotation-2026-02-25
psg1-collabhubrtc.officeapps.live.com,1,52.108.68.0,rotation-1
psg1-collabhubrtc.officeapps.live.com,5,psg1-vipcollabrtc.officeapps.live.com,rotation-1
purecatamphetamine.github.io,1,185.199.108.153,rotation-2026-02-25
purecatamphetamine.github.io,1,185.199.109.153,rotation-2026-02-25
purecatamphetamine.github.io,1,185.199.110.153,rotation-2026-02-25
purecatamphetamine.github.io,1,185.199.111.153,rotation-2026-02-25
push.clients6.google.com,1,74.125.200.95,rotation-2026-02-13
pv.skywork.ai,1,47.253.88.145,rotation-2026-02-25
pv.skywork.ai,1,8.221.117.139,rotation-2026-02-25
pv.skywork.ai,5,alb-a5jrt0faw4mx9lq0vz.us-east-1.alb.aliyuncsslbintl.com,rotation-2026-02-25
px.ads.linkedin.com,,150.171.22.12,rotation-0
px.ads.linkedin.com,,afd-lnkd.www.linkedin.com,rotation-0
px.ads.linkedin.com,,ln-0002.ln-msedge.net,rotation-0
px.ads.linkedin.com,,www-linkedin-com.ln-0002.ln-msedge.net,rotation-0
px.ads.linkedin.com,1,150.171.22.12,rotation-1; rotation-2026-02-25
px.ads.linkedin.com,5,afd-lnkd.www.linkedin.com,rotation-1; rotation-2026-02-25
px.ads.linkedin.com,5,ln-0002.ln-msedge.net,rotation-1; rotation-2026-02-25
px.ads.linkedin.com,5,www-linkedin-com.ln-0002.ln-msedge.net,rotation-1; rotation-2026-02-25
pypi.org,,151.101.0.223,rotation-0
pypi.org,,151.101.128.223,rotation-0
pypi.org,,151.101.192.223,rotation-0
pypi.org,,151.101.64.223,rotation-0
pypi.org,1,151.101.0.223,rotation-0; rotation-1
pypi.org,1,151.101.128.223,rotation-0; rotation-1
pypi.org,1,151.101.192.223,rotation-0; rotation-1
pypi.org,1,151.101.64.223,rotation-0; rotation-1
r.stripe.com,1,54.186.23.98,rotation-2026-02-25
r.stripe.com,1,54.187.119.242,rotation-2026-02-25
r.stripe.com,1,54.187.159.182,rotation-2026-02-25
r1---sn-5noxu-u2xe.googlevideo.com,1,202.169.172.136,rotation-2026-02-25
r1---sn-5noxu-u2xe.googlevideo.com,5,r1.sn-5noxu-u2xe.googlevideo.com,rotation-2026-02-25
r1---sn-jipx4uxaxjvh-u2xs.googlevideo.com,1,119.31.191.172,rotation-2026-02-25
r1---sn-jipx4uxaxjvh-u2xs.googlevideo.com,5,r1.sn-jipx4uxaxjvh-u2xs.googlevideo.com,rotation-2026-02-25
raw.githubusercontent.com,1,185.199.108.133,rotation-1; rotation-2026-02-22-chrome; rotation-2026-03-08-claude
raw.githubusercontent.com,1,185.199.109.133,rotation-1; rotation-2026-02-22-chrome; rotation-2026-03-08-claude
raw.githubusercontent.com,1,185.199.110.133,rotation-1; rotation-2026-02-22-chrome; rotation-2026-03-08-claude
raw.githubusercontent.com,1,185.199.111.133,rotation-1; rotation-2026-02-22-chrome; rotation-2026-03-08-claude
recaptcha.net,,142.250.204.35,rotation-0
recaptcha.net,1,108.177.125.94,rotation-1
recaptcha.net,1,142.250.198.67,rotation-1
recaptcha.net,1,142.250.204.35,rotation-1; rotation-2026-02-22-chrome; rotation-2026-02-25
recaptcha.net,1,142.250.66.67,rotation-1
recaptcha.net,1,64.233.188.94,rotation-1
recaptcha.net,1,64.233.189.94,rotation-1
recaptcha.net,1,74.125.203.94,rotation-1
redirector.gvt1.com,1,142.250.196.206,rotation-2026-02-25; rotation-2026-03-08-claude
redirector.gvt1.com,1,142.250.198.78,rotation-2026-02-22-chrome; rotation-2026-02-25
reg-e2ee.facebook.com,1,31.13.87.1,rotation-2026-02-25
reg-e2ee.facebook.com,5,star.c10r.facebook.com,rotation-2026-02-25
release-assets.githubusercontent.com,1,185.199.108.133,rotation-2026-02-13
release-assets.githubusercontent.com,1,185.199.109.133,rotation-2026-02-13
release-assets.githubusercontent.com,1,185.199.110.133,rotation-2026-02-13
release-assets.githubusercontent.com,1,185.199.111.133,rotation-2026-02-13
remote-auth-gateway.discord.gg,1,162.159.130.234,rotation-1; rotation-2026-02-13; rotation-2026-02-25
remote-auth-gateway.discord.gg,1,162.159.133.234,rotation-1; rotation-2026-02-13; rotation-2026-02-25
remote-auth-gateway.discord.gg,1,162.159.134.234,rotation-1; rotation-2026-02-13; rotation-2026-02-25
remote-auth-gateway.discord.gg,1,162.159.135.234,rotation-1; rotation-2026-02-13; rotation-2026-02-25
remote-auth-gateway.discord.gg,1,162.159.136.234,rotation-1; rotation-2026-02-13; rotation-2026-02-25
res-1.cdn.office.net,1,23.33.184.232,rotation-2026-02-25
res-1.cdn.office.net,1,23.33.184.234,rotation-2026-02-25
res-1.cdn.office.net,1,23.33.184.235,rotation-2026-02-25
res-1.cdn.office.net,1,23.33.184.237,rotation-2026-02-25
res-1.cdn.office.net,1,23.33.184.238,rotation-2026-02-25
res-1.cdn.office.net,1,23.33.184.239,rotation-2026-02-25
res-1.cdn.office.net,1,23.33.184.240,rotation-2026-02-25
res-1.cdn.office.net,1,23.33.184.242,rotation-2026-02-25
res-1.cdn.office.net,1,23.33.184.243,rotation-2026-02-25
res-1.cdn.office.net,5,a726.dscd.akamai.net,rotation-2026-02-25
res-1.cdn.office.net,5,res-stls-prod.edgesuite.net,rotation-2026-02-25
res-1.cdn.office.net,5,res-stls-prod.edgesuite.net.globalredir.akadns88.net,rotation-2026-02-25
res-4.public.onecdn.static.microsoft,1,13.107.213.73,rotation-2026-02-25
res-4.public.onecdn.static.microsoft,1,13.107.246.73,rotation-2026-02-25
res-4.public.onecdn.static.microsoft,5,afd-standard-onecdn-public-dqaeeph2cebhhwea.b02.azurefd.net,rotation-2026-02-25
res-4.public.onecdn.static.microsoft,5,mr-b02.tm-azurefd.net,rotation-2026-02-25
res-4.public.onecdn.static.microsoft,5,part-0045.t-0009.t-msedge.net,rotation-2026-02-25
res-4.public.onecdn.static.microsoft,5,shed.dual-low.part-0045.t-0009.t-msedge.net,rotation-2026-02-25
res.cdn.office.net,1,203.69.138.216,rotation-2026-02-25
res.cdn.office.net,1,23.33.184.230,rotation-2026-02-25
res.cdn.office.net,1,23.33.184.232,rotation-2026-02-25
res.cdn.office.net,1,23.33.184.234,rotation-2026-02-25
res.cdn.office.net,1,23.33.184.235,rotation-2026-02-25
res.cdn.office.net,1,23.33.184.237,rotation-2026-02-25
res.cdn.office.net,1,23.33.184.238,rotation-2026-02-25
res.cdn.office.net,1,23.33.184.239,rotation-2026-02-25
res.cdn.office.net,1,23.33.184.240,rotation-2026-02-25
res.cdn.office.net,1,23.33.184.242,rotation-2026-02-25
res.cdn.office.net,5,a726.dscd.akamai.net,rotation-2026-02-25
res.cdn.office.net,5,res-1.cdn.office.net,rotation-2026-02-25
res.cdn.office.net,5,res-prod.trafficmanager.net,rotation-2026-02-25
res.cdn.office.net,5,res-stls-prod.edgesuite.net,rotation-2026-02-25
res.cdn.office.net,5,res-stls-prod.edgesuite.net.globalredir.akadns88.net,rotation-2026-02-25
res.df.onecdn.static.microsoft,1,23.33.184.232,rotation-2026-02-25
res.df.onecdn.static.microsoft,1,23.33.184.243,rotation-2026-02-25
res.df.onecdn.static.microsoft,5,a776.dscd.akamai.net,rotation-2026-02-25
res.df.onecdn.static.microsoft,5,res-1.df.onecdn.static.microsoft,rotation-2026-02-25
res.df.onecdn.static.microsoft,5,res-ocdi-stls.edgesuite.net,rotation-2026-02-25
res.df.onecdn.static.microsoft,5,res-ocdi.trafficmanager.net,rotation-2026-02-25
res.public.onecdn.static.microsoft,1,203.69.138.206,rotation-2026-02-25
res.public.onecdn.static.microsoft,1,23.33.184.226,rotation-2026-02-25
res.public.onecdn.static.microsoft,1,23.33.184.227,rotation-2026-02-25
res.public.onecdn.static.microsoft,1,23.33.184.229,rotation-2026-02-25
res.public.onecdn.static.microsoft,1,23.33.184.230,rotation-2026-02-25
res.public.onecdn.static.microsoft,1,23.33.184.233,rotation-2026-02-25
res.public.onecdn.static.microsoft,1,23.33.184.236,rotation-2026-02-25
res.public.onecdn.static.microsoft,1,23.33.184.249,rotation-2026-02-25
res.public.onecdn.static.microsoft,1,23.33.184.250,rotation-2026-02-25
res.public.onecdn.static.microsoft,1,23.33.184.251,rotation-2026-02-25
res.public.onecdn.static.microsoft,5,a434.dscd.akamai.net,rotation-2026-02-25
res.public.onecdn.static.microsoft,5,res-1.public.onecdn.static.microsoft,rotation-2026-02-25
res.public.onecdn.static.microsoft,5,res-ocdi-public.trafficmanager.net,rotation-2026-02-25
res.public.onecdn.static.microsoft,5,res-ocdi-stls-prod.edgesuite.net,rotation-2026-02-25
resume-clinic.104.com.tw,1,3.169.137.127,rotation-2026-02-25
resume-clinic.104.com.tw,1,3.169.137.19,rotation-2026-02-25
resume-clinic.104.com.tw,1,3.169.137.5,rotation-2026-02-25
resume-clinic.104.com.tw,1,3.169.137.77,rotation-2026-02-25
rr1---sn-5noxu-u2xe.googlevideo.com,1,202.169.172.136,rotation-2026-02-25
rr1---sn-5noxu-u2xe.googlevideo.com,5,rr1.sn-5noxu-u2xe.googlevideo.com,rotation-2026-02-25
rr1---sn-q4flrnee.googlevideo.com,1,209.85.165.198,rotation-1
rr1---sn-q4flrnee.googlevideo.com,5,rr1.sn-q4flrnee.googlevideo.com,rotation-1
rr1---sn-un57sn7y.googlevideo.com,1,142.251.85.198,rotation-2026-02-25
rr1---sn-un57sn7y.googlevideo.com,5,rr1.sn-un57sn7y.googlevideo.com,rotation-2026-02-25
rr2---sn-5noxu-u2xe.googlevideo.com,1,202.169.172.137,rotation-2026-02-25
rr2---sn-5noxu-u2xe.googlevideo.com,5,rr2.sn-5noxu-u2xe.googlevideo.com,rotation-2026-02-25
rr4---sn-hgn7rn7r.googlevideo.com,1,172.217.130.233,rotation-1
rr4---sn-hgn7rn7r.googlevideo.com,5,rr4.sn-hgn7rn7r.googlevideo.com,rotation-1
rr4---sn-ojun55-55.googlevideo.com,1,74.125.10.36,rotation-2026-02-25
rr4---sn-ojun55-55.googlevideo.com,5,rr4.sn-ojun55-55.googlevideo.com,rotation-2026-02-25
rr5---sn-un57enez.googlevideo.com,1,74.125.102.42,rotation-2026-02-25
rr5---sn-un57enez.googlevideo.com,5,rr5.sn-un57enez.googlevideo.com,rotation-2026-02-25
rr8---sn-5njj-u2xl.googlevideo.com,1,202.169.173.211,rotation-2026-02-25
rr8---sn-5njj-u2xl.googlevideo.com,5,rr8.sn-5njj-u2xl.googlevideo.com,rotation-2026-02-25
rum3.perf.linkedin.com,1,108.174.10.20,rotation-2026-03-08-claude
rum3.perf.linkedin.com,5,any-na-lx.www.linkedin.com,rotation-2026-03-08-claude
s.w.org,1,192.0.77.48,rotation-2026-02-25
safebrowsing.googleapis.com,1,142.250.196.202,rotation-2026-02-25
safebrowsing.googleapis.com,1,142.250.198.74,rotation-2026-02-22-chrome; rotation-2026-02-25; rotation-2026-03-08-claude
safebrowsing.googleapis.com,1,142.250.204.42,rotation-2026-02-25
safebrowsingohttpgateway.googleapis.com,1,142.250.196.202,rotation-2026-02-22-chrome; rotation-2026-02-25
safebrowsingohttpgateway.googleapis.com,1,142.250.198.74,rotation-2026-02-22-chrome; rotation-2026-02-25
safebrowsingohttpgateway.googleapis.com,1,142.250.204.42,rotation-2026-02-22-chrome; rotation-2026-02-25
safebrowsingohttpgateway.googleapis.com,1,142.250.66.74,rotation-2026-02-22-chrome; rotation-2026-02-25
safebrowsingohttpgateway.googleapis.com,1,142.250.77.10,rotation-2026-02-22-chrome; rotation-2026-02-25
sb.scorecardresearch.com,,13.35.238.105,rotation-0; rotation-1
sb.scorecardresearch.com,,13.35.238.106,rotation-0; rotation-1
sb.scorecardresearch.com,,13.35.238.55,rotation-0; rotation-1
sb.scorecardresearch.com,,13.35.238.61,rotation-0; rotation-1
sb.scorecardresearch.com,,3.169.137.16,rotation-0
sb.scorecardresearch.com,,3.169.137.32,rotation-0
sb.scorecardresearch.com,,3.169.137.63,rotation-0
sb.scorecardresearch.com,,3.169.137.94,rotation-0
sb.scorecardresearch.com,1,3.169.137.16,rotation-1; rotation-2026-02-22-chrome
sb.scorecardresearch.com,1,3.169.137.32,rotation-1; rotation-2026-02-22-chrome
sb.scorecardresearch.com,1,3.169.137.63,rotation-1; rotation-2026-02-22-chrome
sb.scorecardresearch.com,1,3.169.137.94,rotation-1; rotation-2026-02-22-chrome
sc.lfeeder.com,1,3.169.121.118,rotation-2026-02-13
sc.lfeeder.com,1,3.169.121.129,rotation-2026-02-13
sc.lfeeder.com,1,3.169.121.51,rotation-2026-02-13
sc.lfeeder.com,1,3.169.121.68,rotation-2026-02-13
sc.lfeeder.com,5,dja7ygzgr04yk.cloudfront.net,rotation-2026-02-13
scholar.google.com,1,142.250.66.68,rotation-2026-02-25
scholar.google.com,5,scholar.l.google.com,rotation-2026-02-25
scholar.googleusercontent.com,1,142.250.196.193,rotation-2026-02-25
scholar.googleusercontent.com,5,googlehosted.l.googleusercontent.com,rotation-2026-02-25
